name,website,short_description,linkedin,categories,num_employees_enum,locations,founded_on,operating_status,founders
webookin.com,https://www.webookin.com,"webookin.com an online travel agency mainly focused to crypto payments for flight ticket, car rental and hotel booking.",https://www.linkedin.com/company/12646874,"Bitcoin, Blockchain, Ethereum, Information Technology, Travel",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",12/7/2018,active,dorukcan keskin
weboption marketing digital,https://weboption.com.br/,"Weboption is a marketing agency engaged in web development, SEO, strategy and content management.",https://www.linkedin.com/company/weboption-marketing-digital/,"Content, Digital Marketing, Email Marketing, Graphic Design, Information Technology, Marketing, SEO, Social Network, Web Development, Web Hosting",c_00001_00010,Latin America,1/1/2008,active,
weboriginate pvt ltd,http://weboriginate.hk,Cheap web Design,,"Software, Web Design",c_00051_00100,"Europe, Middle East, and Africa (EMEA)",,active,
webpark,https://www.webpark.ch/,webpark provides creative and technical work for internet and printing.,,"Advertising, Internet, Web Design, Web Hosting",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
webperformance,https://www.webperformance.it,"webperformance is a results-oriented digital media agency that offers consulting, data analyst, and e-commerce.",https://www.linkedin.com/company/webperformance-srl,"Digital Marketing, E-Commerce, Information Technology",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
webplusIT,https://www.webplusit.de/,"webplusIT provides video production, web hosting, web design and development services.",https://www.linkedin.com/company/webplusit,"Software, Web Design, Web Development, Web Hosting",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
webprintmanufaktur.de,http://www.webprintmanufaktur.de,"webprintmanufaktur.de provides web design, advertising, web solutions services.",,"Advertising, Information Technology, Printing, Web Design",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
webprogr.com,http://www.webprogr.com,Webprogr is an India-based company that creates custom mobile applications for businesses.,,"Android, Apps, iOS, Mobile, Mobile Apps, Software",c_00011_00050,Asia-Pacific (APAC),5/2/2013,active,
webrage,http://webrage.jp/index.html,Webrage is a technology company that verifies website systems.,https://www.linkedin.com/company/webrage,"Consulting, Internet, Internet of Things, IT Management, UX Design, Web Development",c_00101_00250,Asia-Pacific (APAC),2/1/2009,active,Takashi Ikehata
webroot.com/safe,https://webrootcom.com,Webroot.com/safe: Avail world-class web-security on your computer with Webroot.,,"Computer, Software",c_00101_00250,,2/15/2005,active,
webroot.com/safe,https://iewebroot.com,Attain the subscription benefits by browsing www.webroot.com/safe through a web browser.,,Software,c_00501_01000,,6/12/2007,active,
webschuppen,https://www.webschuppen.com/,webschuppen is a web development and online marketing company.,https://www.linkedin.com/company/webschuppen/,"Advertising, Marketing, Web Design, Web Development",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2011,active,
webseitekaufen.de,https://www.webseitekaufen.de/,webseitekaufen.de is an IT service agency that specializes in website development.,,"Information Technology, Software, Web Development",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
webseo2.0,http://www.webseo20.com,webseo2.0 helps companies with search engine optimization and website development.,,"Consulting, SEO",c_00001_00010,Asia-Pacific (APAC),4/7/2009,active,
webserwer.pl,http://www.webserwer.pl,"webserwer, a hosting platform, offers e-mail accounts, persistent websites, and internet domains for business and private sectors.",,Web Hosting,c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10/22/1999,active,
webset.dk,https://webset.dk/,Webset is an innovative and unique web and marketing agency.,https://www.linkedin.com/in/websetdk/,"Marketing, Web Design",c_00001_00010,"European Union (EU), Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",1/1/2018,active,Samuel Pedersen
website-studio.de,http://www.website-studio.de,website-studio.de is a full-service agency that deals with the development of advertising concepts.,https://www.linkedin.com/company/website-studio-keller,"Advertising, Marketing, SEO",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2/1/2011,active,
websitediv,https://websitediv.com/,"We offer services such as web development, iOS app development, android app development & search engine optimization.",https://www.linkedin.com/company/websitediv/,"Apps, Information Technology, Web Design, Web Development",c_00011_00050,,1/1/2019,active,
websix,https://www.websix.de,websix is a development and web company.,https://www.linkedin.com/company/websix-gmbh/,"Professional Services, UX Design, Web Apps, Web Design, Web Hosting",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2011,active,
websociety,http://websociety.in,Websociety is your partner for integrate,https://www.linkedin.com/company/websociety,Advertising,c_00001_00010,Asia-Pacific (APAC),1/1/2009,active,
websofttechnologies,https://websofttechnologies.us/,"Choose Web Soft Technology as your digital marketing firm, and our award-winning services and unique technological platform can help.",https://www.linkedin.com/company/websofttechnologies,Software,c_00001_00010,,2/4/1910,active,
webspace,https://webspaceteam.com,"Webspace is a web agency with headquarter in Minsk, Belarus, Europe. We specialize in web software development.",https://www.linkedin.com/company/webspaceteam/,"Internet, Software",,"Europe, Middle East, and Africa (EMEA)",1/1/2013,active,
webspezi.com,https://www.webspezi.com/de/,Webspezi is a Broadcasting & media production company Learn,,"Broadcasting, Consulting, Digital Media",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1999,active,
websplash,https://websplash.co/,"websplash is a website agency specialized in Web Development, Web Design, Domain and Hosting.",https://www.linkedin.com/company/websplash-co-ltd/,"Information Services, Information Technology, Software, Web Design, Web Development, Web Hosting",c_00001_00010,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2019,active,
websposure,http://websposure.co.uk,"websposure is an England-based web design company that offers website development, branding, and hosting services.",,"Consulting, E-Commerce, Software",c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/12/2004,active,
websprint.me,http://websprint.me,websprint.me is a dedicated team of designers will give to businesses the soul and energy it needs.,http://www.linkedin.com/company/websprint-me,"Advertising, Brand Marketing",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",11/11/2011,active,
websquids,http://websquids.com/,"websquids is a full-service web, tablet and mobile application development company.",https://www.linkedin.com/company/websquids/,"Information Technology, Mobile Apps, Web Development",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
webstar,http://www.ws-c.com/,"Webstar offers System engineering service, IT management support, Cloud service, Contract system development, In-house media solution, etc.",,"Information Technology, IT Management, Media and Entertainment",,Asia-Pacific (APAC),4/1/2006,active,
websteil.,https://www.websteil.de,"websteil. is a strategic internet and design agency in East Westphalia, Bielefeld.",https://www.linkedin.com/company/websteil./,"Advertising, CMS, Internet, Web Design",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",5/1/2005,active,
webstekstudio,http://www.webstekstudio.be,"Webstekstudio specializes in web design, digital image, and logo for the corporate world.",,"Digital Media, Graphic Design, Web Design",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",7/20/2007,active,
webstyle,https://www.webstyle.ch,webstyle is a business hosting service provider.,https://www.linkedin.com/company/webstyle-gmbh/,"Domain Registrar, Internet, Web Browsers, Web Hosting",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
websystems.io,https://websystems.io,"Websystems.io is a tech firm specializing in web software, SaaS, and SEO services.",,"SaaS, SEO, Web Apps, Web Development",c_00001_00010,,6/1/2012,active,David Gstrein
webtailors,https://webtailors.gr,Webtailors provides digital services such as web design and social media management.,https://www.linkedin.com/company/webtailorsgr,"Web Design, Web Development",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2014,active,Alexandros Kontinopoulos
webtech solution,https://www.webtechsolution.co/,"""Webtech Solution is leading company in bulk SMS ,port for promote your business through our Digital Services.",https://www.linkedin.com/company/webtechsolution-co,Advertising,,Asia-Pacific (APAC),,active,
webtechnicom,https://webtechnicom.net/,Webtechnicom is committed to protecting and respecting your privacy & we'll only use your personal information to administer your account.,,"Information Technology, Software",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",,active,
webtelligence,https://www.webtelligence.net,"Webtelligence is an IT company that has expertise in the design, development, and implementation of business intelligence solutions.",https://www.linkedin.com/company/webtelligence-gmbh/,"Application Performance Management, Business Intelligence, Information Technology",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2003,active,
webtelligent,https://www.webtelligent.de/,webtelligent offers a holistic service portfolio from strategy consulting to website creation.,https://www.linkedin.com/company/webtelligent,"Consulting, Web Development, Web Hosting",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2002,active,
webtiser,https://www.webtiser.com,"webtiser is one of the largest SAP Commerce experts in Switzerland, implementing and supporting e-commerce solutions for 40 customers.",https://www.linkedin.com/company/webtiser-ag/,"E-Commerce, Information Services, Information Technology",c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
webtrace.co.id,https://webtrace.co.id,webtrace.co.id is a information technology and services.,https://id.linkedin.com/company/webtrace-indonesia,"Information Technology, Internet of Things, Security, Service Industry",c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2015,active,Erwin Subroto
webtree AB,https://webtree.se/,webtree AB is a web agency that operates in Helsingborg and Trelleborg.,,"Creative Agency, Graphic Design, Web Design",c_00001_00010,"European Union (EU), Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",3/31/2011,active,
webtrek,http://www.webtrek.it,Webtrek is an online magazine that features articles related to the mobile technology industry.,,Publishing,c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2004,active,
webtrixz online presence,https://www.webtrixz.com/digital-marketing/,"Webtrixz the best digital marketing agency in Jogeshwari, Mumbai, India. We are ROI focused digital marketing company in Mumbai, India.",https://www.linkedin.com/company/webtrixz,Digital Marketing,c_00011_00050,Asia-Pacific (APAC),1/1/2013,active,
webtron,http://www.webtron.jp,Webtron is an application developer firm based in Toky,,Finance,c_00011_00050,Asia-Pacific (APAC),,active,
webture,https://www.webture.eu/,webture is a creative web designing company in Berlin.,https://www.linkedin.com/company/webture---webdesign-und-onlinedesign,"SEO, Web Design, Web Development",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
